2.82,1.635267,0.184517,-7.275205
2.82,-45.960032,-119.546841,-68.7205
2.82,2.635486,-21.487046,-10.289309
2.83,115.664183,6.687324,31.442127
2.83,-9.379037,15.076242,-8.018549
2.83,-2.869157,-4.734869,-11.070637
2.84,102.130978,166.878316,121.704179
2.84,-16.904234,-110.792345,-163.251778
2.84,-6.473763,-52.424912,-62.676478
2.85,61.664507,94.489136,50.483636
2.85,-31.782664,-8.840495,6.38806
2.85,9.534405,-6.248606,-3.296196
2.85,-5.383676,12.292323,8.349873
2.86,9.103629,5.191033,-19.357346
2.86,15.779435,-32.006459,35.8481
2.87,-6.562116,65.281443,27.194957
2.87,-13.248562,-15.637336,-52.51191
2.87,27.447381,-13.018072,-53.171301
2.88,26.85749,26.453029,-31.974932
2.88,43.714239,-139.143552,-56.055078
2.89,-18.209817,45.556204,7.147858
2.89,-26.795114,-6.684223,21.824384
2.89,-81.301517,-139.203202,-79.023364
2.9,76.156467,129.09969,125.816858
2.9,-80.536239,-175.075401,-92.301792
2.9,130.759282,-98.929336,-15.993766
2.91,30.696986,32.009546,59.949578
2.92,-155.321542,101.734428,-399.488275
2.93,53.59916,-18.717064,33.070991
2.94,-7.654383,34.572281,-43.130564
2.94,-25.316094,-3.317674,-7.57057
2.95,140.987693,-76.722268,-0.896054
2.97,30.760217,52.235828,-14.56308
2.97,12.391949,126.637551,49.207351
2.97,-57.700126,38.244772,30.494289
2.98,0.648969,-25.602281,-15.040072
2.99,-35.509172,-12.735386,-16.146279
2.99,-24.497404,-451.772701,-381.351324
2.99,6.95881,-23.716532,6.099966
3,26.909766,17.068198,22.302471
3,-30.843315,6.88533,31.054046
3,-29.797327,-35.741213,141.814461
3,-35.43289,-115.66204,-94.671563
3,43.853581,-26.892269,-39.28078
3.01,59.860731,87.855481,117.192812
3.02,-8.512138,95.786306,-55.662081
3.02,-210.498109,746.064177,-342.438173
3.02,-89.88085,-3.973272,-37.486747
3.03,118.129799,456.518488,452.57303
3.04,-38.249334,-7.83061,-97.161472
3.04,-16.449442,-12.860715,16.49506
3.05,45.350466,-108.51838,62.430012
3.05,55.920163,-79.116953,-25.564218
3.06,-44.684834,230.247724,110.023705
3.06,-48.161684,21.865099,46.794651
3.07,3.534238,-10.788301,27.627312
3.1,2.754228,-35.738834,-26.777975
3.11,-35.316755,36.765697,5.309278
3.11,-40.343946,12.793047,-12.291085
3.11,-58.063196,6.158685,-114.692848
3.11,12.976855,-15.802893,-22.152943
3.12,0.855327,21.672805,-15.624858
3.12,-6.835882,6.883318,10.789878
3.12,-22.05913,-80.386753,-123.53816
3.12,-4.075476,-20.503689,9.676738
3.13,-61.87283,-61.421692,-78.787457
3.14,-39.512346,32.846027,35.17204
3.16,-31.754679,24.098313,-61.464914
3.16,-18.017787,-90.679203,69.185936
3.17,-13.61885,81.907249,-77.960909
3.17,-6.693935,5.005096,10.57472
3.17,-9.178442,-40.388128,91.793254
3.17,12.937936,-64.083559,-33.297761
3.18,12.978524,54.599524,49.18977
3.18,-5.319852,-4.563974,-15.014538
3.19,2.413721,7.63677,0.977904
3.19,14.257014,58.775516,-24.89227
3.19,-7.432411,-26.650562,4.567947
3.19,-1.362278,-30.763993,-23.24156
3.21,28.278409,-25.25354,22.089851
3.21,3.008186,-0.271815,13.774751
3.22,-131.223518,-158.301112,-176.532145
3.23,-13.962311,-29.378579,-2.669978
3.23,1.719456,-18.438938,-0.937748
3.23,55.219515,-42.886719,198.108029
3.24,-2.906455,13.618019,-26.124095
3.24,47.588681,-73.769106,-1.258706
3.25,-16.404069,39.982094,-40.72716
3.25,-23.563202,-14.492156,-13.902421
3.25,-55.51919,-57.527085,-37.760649
3.25,40.69872,-154.738921,102.67804
3.26,9.756821,14.915528,-63.149939
3.27,27.363473,4.742224,16.595166
3.27,-19.992891,-119.503681,-56.498782
3.27,45.459019,-13.325406,-13.423467
3.29,11.164848,53.596933,-15.911275
3.29,-32.00779,16.00439,-98.524026
3.29,-10.015969,-12.471787,26.585776
3.3,10.857822,27.56288,-42.378779
3.3,-65.154868,26.316211,-130.423268
3.31,-7.067151,108.713368,45.140745
3.31,-28.42707,-186.83103,-284.199972
3.32,65728.03719,19495.7741,-72799.31262
3.32,50.772204,53.119196,59.165375
3.32,-13.402309,-0.903455,20.710384
3.32,-3.401345,-16.05484,-15.432267
3.32,-0.193436,-45.539708,-7.844563
3.32,9.508483,-31.623153,-17.31506
3.33,10.180685,20.514413,-43.944776
3.33,-47.814213,9.675761,13.464276
3.34,-153.118527,296.362603,-154.558514
3.35,49.169644,26.806887,113.163436
3.35,46.180743,295.55322,-12.522729
3.35,-3.444569,17.203451,4.0169
3.35,-16.37548,21.290022,47.898272
3.36,5.650026,-14.436012,0.843584
3.37,-70.733584,-86.328198,-110.402888
3.38,-26.198413,29.410867,4.431082
3.38,-20.799365,-9.118725,-0.236175
3.39,35.907504,329.702779,58.086365
3.39,-87.13034,41.987831,-176.898605
3.39,-58.94191,-14.587593,3.604756
3.39,120.077626,-61.940455,217.924077
3.4,17.209733,40.871602,12.608233
3.4,-5.334832,-24.247587,-6.991291
3.41,48.291055,19.600485,-49.144111
3.41,72.055648,125.663969,32.088342
3.41,-88.774682,-45.96956,-89.0322
3.41,-14.765283,-16.43956,-28.383941
3.41,4.44524,-5.055924,12.575933
3.41,57.962157,-20.678728,11.774377
3.42,14.872602,7.99818,9.584806
3.42,-53.049208,-91.997111,-84.160334
3.42,-0.434406,-7.3437,3.865655
3.42,11.018527,-12.568841,-37.903223
3.43,-52.268405,47.490561,-117.37957
3.43,-69.409312,33.594777,33.397009
3.43,10.770638,-36.216543,-3.227659
3.45,-27.815454,13.402145,28.706022
3.46,3.098462,0.674227,5.038376
3.46,35.733354,11.025427,-6.716585
3.46,-40.958494,73.302689,-111.359983
3.46,-20.5232,-23.506036,20.509246
3.47,18.440324,15.931398,1.377729
3.47,-101.522043,-52.633292,-104.690333
3.48,-328.449984,175.868859,112.220999
3.48,-8.555377,-24.463195,20.928253
3.49,3.154083,1.539508,-1.00226
3.49,-80.775471,292.659236,-160.9853
3.49,-100.864256,18.476143,66.832099
3.49,-36.876434,-37.508062,44.750903
3.49,6.951907,-58.794382,-61.23999
3.49,23.513371,-7.577057,-30.854309
3.5,-36.758571,166.353338,-108.570651
3.5,-5.888392,16.151258,6.939513
3.5,13.598133,-4.30834,32.34218
3.51,36.997433,-64.89161,26.440286
3.51,28.209183,-8.893887,13.542862
3.52,5.006502,7.370189,-1.533131
3.52,-32.353394,22.412883,6.863686
3.52,-242.953038,144.739494,-397.464518
3.52,53.40884,-240.514817,162.223134
3.52,26.037848,-101.172397,-40.325267
3.52,24.963846,-12.967714,3.054948
3.52,-11.630574,-2.137246,-0.299172
3.53,16.488448,39.136798,14.772771
3.53,-51.522087,76.015371,14.84954
3.54,-33.524411,3.96759,-20.978114
3.54,-27.963131,-43.733196,-3.11142
3.54,-3.038557,-30.971085,-8.570974
3.55,19.536379,40.910335,-30.347713
3.55,1.188275,20.854933,-5.52761
3.55,-59.012186,-41.092372,-74.616044
3.55,0.219434,-2.381656,7.694536
3.55,1.313772,-2.087713,-5.587991
3.56,82.880324,7.042663,-12.912353
3.56,24.277871,16.454316,-36.88702
3.56,-54.199405,9.717642,-14.52639
3.56,-33.31875,-109.554458,-89.520712
3.57,-17.374205,35.446541,17.905243
3.57,-53.667801,51.996165,80.572997
3.57,-33.395248,-26.051319,24.820934
3.57,-43.289327,-52.423754,-49.870803
3.58,-9.909037,27.946222,8.805756
3.58,17.945333,-26.097385,-7.047505
3.59,32.669331,14.886999,40.762548
3.59,27.668638,147.869248,-18.056628
3.59,0.558889,8.231515,-3.40875
3.59,-10.914853,0.443379,0.336562
3.59,-34.656852,-3.239447,-61.275879
3.6,32.241501,12.380133,-4.96651
3.6,-10.97736,46.812348,32.384569
3.6,-58.71851,69.796529,-120.698168
3.6,-11.382585,8.679058,-12.210922
3.6,-35.331726,-49.089777,-32.34227
3.6,-3.736759,-29.474564,-52.908519
3.61,33.287607,30.498162,23.26243
3.61,55.200207,68.663325,13.999272
3.61,-29.938956,15.487743,-7.382812
3.61,-8.497455,-2.367379,-26.438289
3.61,-2.868557,-46.020948,-97.652295
3.62,95.233975,40.171366,28.364911
